breed,category,characteristic,star,image_src,dog_page
Kyi-Leo, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Kyi-Leo, Health And Grooming Needs,Size,2,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Kyi-Leo, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Mastiff, Trainability,Intelligence,2,https://dogtime.com/assets/uploads/gallery/mastiff-dogs-and-puppies/bull-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/mastiff
Mastiff, Trainability,Potential For Mouthiness,4,https://dogtime.com/assets/uploads/gallery/mastiff-dogs-and-puppies/bull-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/mastiff
Mastiff, Trainability,Prey Drive,2,https://dogtime.com/assets/uploads/gallery/mastiff-dogs-and-puppies/bull-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/mastiff
Mastiff, Trainability,Tendency To Bark Or Howl,2,https://dogtime.com/assets/uploads/gallery/mastiff-dogs-and-puppies/bull-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/mastiff
Mastiff, Trainability,Wanderlust Potential,1,https://dogtime.com/assets/uploads/gallery/mastiff-dogs-and-puppies/bull-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/mastiff
Mastiff, Physical Needs,Energy Level,3,https://dogtime.com/assets/uploads/gallery/mastiff-dogs-and-puppies/bull-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/mastiff
Mastiff, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/mastiff-dogs-and-puppies/bull-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/mastiff
Mastiff, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/gallery/mastiff-dogs-and-puppies/bull-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/mastiff
Mastiff, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/mastiff-dogs-and-puppies/bull-mastiff-dogs-puppies-1.jpg,https://dogtime.com/dog-breeds/mastiff
Kyi-Leo, Trainability,Intelligence,3,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Kyi-Leo, Trainability,Potential For Mouthiness,4,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Kyi-Leo, Trainability,Prey Drive,1,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Kyi-Leo, Trainability,Tendency To Bark Or Howl,4,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Kyi-Leo, Trainability,Wanderlust Potential,2,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Kyi-Leo, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Kyi-Leo, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Kyi-Leo, Physical Needs,Exercise Needs,2,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Kyi-Leo, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/kyi-leo-mixed-dog-breed-pictures/kyi-leo-mixed-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kyi-leo
Lowchen, Adaptability,Adapts Well To Apartment Living,5,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Adaptability,Good For Novice Owners,4,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Adaptability,Tolerates Being Alone,1,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Adaptability,Tolerates Cold Weather,3,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, All Around Friendliness,Kid-Friendly,5,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Health And Grooming Needs,General Health,5,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Health And Grooming Needs,Size,1,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Trainability,Easy To Train,5,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Trainability,Intelligence,4,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Trainability,Prey Drive,4,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Trainability,Tendency To Bark Or Howl,4,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Trainability,Wanderlust Potential,5,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lowchen, Physical Needs,Potential For Playfulness,5,https://dogtime.com/assets/uploads/gallery/lowchen-dog-breed-pictures/1-sidesitting.jpg,https://dogtime.com/dog-breeds/lowchen
Lakeland Terrier, Adaptability,Adapts Well To Apartment Living,4,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Adaptability,Good For Novice Owners,3,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, All Around Friendliness,Dog Friendly,3,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, All Around Friendliness,Friendly Toward Strangers,3,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Health And Grooming Needs,Amount Of Shedding,2,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Health And Grooming Needs,Easy To Groom,2,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Health And Grooming Needs,General Health,5,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Health And Grooming Needs,Size,2,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Trainability,Easy To Train,2,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Trainability,Intelligence,4,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Trainability,Potential For Mouthiness,1,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Trainability,Prey Drive,4,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Trainability,Tendency To Bark Or Howl,4,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Trainability,Wanderlust Potential,3,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Physical Needs,Energy Level,5,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Physical Needs,Intensity,4,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Lakeland Terrier, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/lakeland-terrier-dogs-and-puppies/lakeland-terrier-1.jpg,https://dogtime.com/dog-breeds/lakeland-terrier
Kishu Ken, Adaptability,Adapts Well To Apartment Living,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Adaptability,Tolerates Being Alone,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Adaptability,Tolerates Cold Weather,5,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, All Around Friendliness,Affectionate With Family,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, All Around Friendliness,Kid-Friendly,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, All Around Friendliness,Dog Friendly,2,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Health And Grooming Needs,Amount Of Shedding,4,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Trainability,Potential For Mouthiness,2,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Trainability,Prey Drive,4,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Trainability,Tendency To Bark Or Howl,1,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Trainability,Wanderlust Potential,2,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Physical Needs,Energy Level,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
Kishu Ken, Physical Needs,Potential For Playfulness,2,https://dogtime.com/assets/uploads/gallery/kishu-ken-dog-breed-pictures/kishu-ken-dog-breed-pictures-2.jpg,https://dogtime.com/dog-breeds/kishu-ken
King Shepherd, Adaptability,Adapts Well To Apartment Living,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Adaptability,Sensitivity Level,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Adaptability,Tolerates Cold Weather,5,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, All Around Friendliness,Dog Friendly,5,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Health And Grooming Needs,Amount Of Shedding,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Health And Grooming Needs,Drooling Potential,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Health And Grooming Needs,Easy To Groom,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Health And Grooming Needs,Size,5,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Trainability,Prey Drive,2,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Trainability,Tendency To Bark Or Howl,2,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Trainability,Wanderlust Potential,3,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Physical Needs,Energy Level,3,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
King Shepherd, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/2020/03/king-shepherd-dog-breed-picture-1.jpg,https://dogtime.com/dog-breeds/king-shepherd
Labrastaff, Adaptability,Adapts Well To Apartment Living,2,https://dogtime.com/assets/uploads/gallery/labrastaff-mixed-dog-breed-pictures/labrastaff-mixed-dog-breed-picture-2.jpg,https://dogtime.com/dog-breeds/labrastaff
Labrastaff, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/labrastaff-mixed-dog-breed-pictures/labrastaff-mixed-dog-breed-picture-2.jpg,https://dogtime.com/dog-breeds/labrastaff
Labrastaff, Adaptability,Sensitivity Level,4,https://dogtime.com/assets/uploads/gallery/labrastaff-mixed-dog-breed-pictures/labrastaff-mixed-dog-breed-picture-2.jpg,https://dogtime.com/dog-breeds/labrastaff
Labrastaff, Adaptability,Tolerates Being Alone,1,https://dogtime.com/assets/uploads/gallery/labrastaff-mixed-dog-breed-pictures/labrastaff-mixed-dog-breed-picture-2.jpg,https://dogtime.com/dog-breeds/labrastaff
Labrastaff, Adaptability,Tolerates Cold Weather,3,https://dogtime.com/assets/uploads/gallery/labrastaff-mixed-dog-breed-pictures/labrastaff-mixed-dog-breed-picture-2.jpg,https://dogtime.com/dog-breeds/labrastaff
Labrastaff, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/labrastaff-mixed-dog-breed-pictures/labrastaff-mixed-dog-breed-picture-2.jpg,https://dogtime.com/dog-breeds/labrastaff
Labrastaff, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/gallery/labrastaff-mixed-dog-breed-pictures/labrastaff-mixed-dog-breed-picture-2.jpg,https://dogtime.com/dog-breeds/labrastaff
Labrastaff, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/labrastaff-mixed-dog-breed-pictures/labrastaff-mixed-dog-breed-picture-2.jpg,https://dogtime.com/dog-breeds/labrastaff
Labrastaff, All Around Friendliness,Dog Friendly,3,https://dogtime.com/assets/uploads/gallery/labrastaff-mixed-dog-breed-pictures/labrastaff-mixed-dog-breed-picture-2.jpg,https://dogtime.com/dog-breeds/labrastaff
Labrastaff, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/labrastaff-mixed-dog-breed-pictures/labrastaff-mixed-dog-breed-picture-2.jpg,https://dogtime.com/dog-breeds/labrastaff
