breed,category,characteristic,star,image_src
Korean Jindo Dog, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Adaptability,Tolerates Cold Weather,5,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Adaptability,Tolerates Hot Weather,2,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, All Around Friendliness,Kid-Friendly,3,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, All Around Friendliness,Dog Friendly,3,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Health And Grooming Needs,Amount Of Shedding,5,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Health And Grooming Needs,Easy To Groom,1,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Health And Grooming Needs,Potential For Weight Gain,2,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Kai Ken, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Health And Grooming Needs,Easy To Groom,2,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Trainability,Potential For Mouthiness,2,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Trainability,Prey Drive,5,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Trainability,Tendency To Bark Or Howl,2,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Trainability,Wanderlust Potential,3,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Physical Needs,Energy Level,5,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Physical Needs,Intensity,4,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Physical Needs,Exercise Needs,5,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Kai Ken, Physical Needs,Potential For Playfulness,3,https://dogtime.com/assets/uploads/gallery/kai-ken-dog-breed-pictures_1/kai-ken-dog-breed-pictures-3.jpg
Korean Jindo Dog, Trainability,Easy To Train,2,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Trainability,Potential For Mouthiness,2,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Trainability,Prey Drive,5,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Trainability,Wanderlust Potential,5,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Physical Needs,Intensity,4,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Physical Needs,Exercise Needs,5,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Korean Jindo Dog, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/korean-jindo-dog-breed-pictures/korean-jindo-dog-breed-pictures-7.jpg
Portuguese Sheepdog, Adaptability,Adapts Well To Apartment Living,2,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Adaptability,Sensitivity Level,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Health And Grooming Needs,Amount Of Shedding,2,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Health And Grooming Needs,Easy To Groom,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Health And Grooming Needs,General Health,5,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Health And Grooming Needs,Size,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Trainability,Prey Drive,2,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Trainability,Tendency To Bark Or Howl,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Trainability,Wanderlust Potential,2,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Portuguese Sheepdog, Physical Needs,Potential For Playfulness,3,https://dogtime.com/assets/uploads/gallery/portuguese-sheepdog-breed-pictures/portuguese-sheepdog-breed-pictures-3.jpg
Japanese Chin, Adaptability,Adapts Well To Apartment Living,5,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Adaptability,Good For Novice Owners,4,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Adaptability,Tolerates Being Alone,1,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Adaptability,Tolerates Cold Weather,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Adaptability,Tolerates Hot Weather,2,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, All Around Friendliness,Affectionate With Family,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, All Around Friendliness,Kid-Friendly,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, All Around Friendliness,Dog Friendly,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Health And Grooming Needs,Size,1,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Trainability,Intelligence,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Trainability,Potential For Mouthiness,4,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Trainability,Prey Drive,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Trainability,Tendency To Bark Or Howl,3,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Trainability,Wanderlust Potential,1,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Physical Needs,Energy Level,2,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Physical Needs,Intensity,1,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Physical Needs,Exercise Needs,2,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Chin, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/japanese-chin-dog-breed-pictures/2-multi.jpg
Japanese Spitz, Adaptability,Adapts Well To Apartment Living,4,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Adaptability,Good For Novice Owners,4,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, All Around Friendliness,Kid-Friendly,5,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Health And Grooming Needs,Easy To Groom,4,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Health And Grooming Needs,Potential For Weight Gain,2,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Health And Grooming Needs,Size,2,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Trainability,Intelligence,4,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Trainability,Potential For Mouthiness,2,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Trainability,Prey Drive,2,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Trainability,Tendency To Bark Or Howl,4,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Trainability,Wanderlust Potential,2,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Physical Needs,Energy Level,3,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Physical Needs,Intensity,2,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Physical Needs,Exercise Needs,3,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Japanese Spitz, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/japanese-spitz-dog-breed-pictures/japanese-spitz-dog-breed-pictures-1.jpg
Jack Russell Terrier, Adaptability,Adapts Well To Apartment Living,3,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Adaptability,Tolerates Being Alone,3,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, All Around Friendliness,Dog Friendly,5,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Health And Grooming Needs,Size,2,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Trainability,Potential For Mouthiness,4,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Trainability,Prey Drive,5,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Trainability,Tendency To Bark Or Howl,4,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Trainability,Wanderlust Potential,4,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Physical Needs,Energy Level,5,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Physical Needs,Intensity,5,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Physical Needs,Exercise Needs,5,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jack Russell Terrier, Physical Needs,Potential For Playfulness,5,https://dogtime.com/assets/uploads/gallery/jack-russel-terrier-dog-breed-pictures/2-face.jpg
Jackshund, Adaptability,Adapts Well To Apartment Living,4,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Adaptability,Tolerates Being Alone,3,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Adaptability,Tolerates Cold Weather,3,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, All Around Friendliness,Friendly Toward Strangers,3,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Health And Grooming Needs,Potential For Weight Gain,5,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Health And Grooming Needs,Size,2,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Trainability,Potential For Mouthiness,4,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Trainability,Prey Drive,5,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Trainability,Tendency To Bark Or Howl,5,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
Jackshund, Trainability,Wanderlust Potential,5,https://dogtime.com/assets/uploads/gallery/jackshund-mixed-dog-breed-pictures/jackshund-mixed-dog-breed-pictures-4.jpg
